endTime,artistName,trackName,msPlayed
2021-12-22 13:47,Jaco Pastorius,"Come On, Come Over",748
2021-12-22 13:47,The Main Squeeze,Dr. Funk,0
2021-12-22 13:54,Weezer,Say It Ain't So,50683
2021-12-22 13:54,Pleasure,Yearnin' Burnin',25250
2021-12-22 13:54,Pleasure,Glide - Original Mix,7240
2021-12-22 13:59,Pleasure,Yearnin' Burnin',298026
2021-12-22 14:00,Pleasure,Future Now,13060
2021-12-22 14:00,Pleasure,Get To The Feeling,3606
2021-12-22 14:00,Pleasure,Glide - Original Mix,25945
2021-12-22 14:07,Pleasure,Take A Chance,399600
2021-12-22 14:11,CHIC,What About Me,250910
2021-12-22 14:11,Pleasure,Glide - Rap Mix,13663
2021-12-22 14:11,Pleasure,Glide - Remix,1532
2021-12-22 14:11,Pleasure,Let's Dance,1327
2021-12-22 14:11,Pleasure,Glide - Original Mix,1005
2021-12-22 14:11,Pleasure,Glide - Original Mix,6149
2021-12-22 14:12,CHIC,What About Me,0
2021-12-22 14:12,CHIC,What About Me,1778
2021-12-22 14:12,Pleasure,Ghettos Of The Mind,1967
2021-12-22 14:34,Donny Hathaway,Voices Inside (Everything Is Everything),617438
2021-12-22 14:34,The Temptations,Shakey Ground,1772
2021-12-22 14:35,Dire Straits,Six Blade Knife,51440
2021-12-22 14:54,Dire Straits,Lions,22511
2021-12-22 14:54,Dire Straits,Six Blade Knife,200564
2021-12-22 14:54,Galactic,Church,2672
2021-12-22 15:01,Dire Straits,Lions,303893
2021-12-22 15:07,Galactic,Church,353973
2021-12-22 15:14,Galactic,Something's Wrong With This Picture,355506
2021-12-22 15:14,Merl Saunders & Friends,After Midnight,5032
2021-12-22 15:14,Little Feat,Skin It Back,7594
2021-12-22 15:18,Pimps of Joytime,Mud featuring Ivan Neville,260173
2021-12-22 15:22,Vulfpeck,Cory Wong,246910
2021-12-22 15:27,The New Mastersounds,MRG,257106
2021-12-22 15:30,Sly & The Family Stone,If You Want Me to Stay,2514
2021-12-22 15:30,The Greyboy Allstars,Still Waiting,1939
2021-12-22 15:30,The New Mastersounds,102%,203457
2021-12-22 15:30,Mac Miller,What's the Use?,3189
2021-12-22 15:30,Average White Band,Pick up the Pieces,13893
2021-12-22 15:30,The New Mastersounds,The Vandenburg Suite,2900
2021-12-22 15:31,Eric Clapton,I Shot The Sheriff,2544
2021-12-22 15:35,Ian Dury,Hit Me With Your Rhythm Stick,5265
2021-12-22 15:35,Al Green,Love and Happiness,2198
2021-12-22 15:35,Red Hot Chili Peppers,Hump de Bump,2195
2021-12-22 15:35,Militantes del Climax,Jazz Funk,3165
2021-12-22 15:35,True Loves,Shambling,1862
2021-12-22 15:35,The Rolling Stones,Fingerprint File,2713
2021-12-22 15:35,The New Mastersounds,Be Yourself,240465
2021-12-22 15:35,Lettuce,Move on Up,1807
2021-12-22 15:35,KellyeAnn Keough,Well-Behaved Women,2014
2021-12-22 15:39,Lettuce,Need to Understand,226000
2021-12-22 15:43,The New Mastersounds,Take What You Need,18921
2021-12-22 15:43,The New Mastersounds,Treasure,2517
2021-12-22 15:43,The Clash,Rock the Casbah - Remastered,1891
2021-12-22 15:43,Mathieu Fiset,Chick's Pain,1985
2021-12-22 15:43,The Rolling Stones,Beast Of Burden - Remastered 1994,2868
2021-12-22 15:43,Lipps Inc.,Funkytown,1643
2021-12-22 15:43,Lettuce,Do It Like You Do,251293
2021-12-22 15:43,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),1851
2021-12-22 15:48,Weezer,Say It Ain't So,258826
2021-12-22 15:51,The Alan Parsons Project,Mammagamma - Instrumental,213893
2021-12-22 15:53,The Alan Parsons Project,Sirius - Chicago Bulls Theme Song,115280
2021-12-22 15:58,The Alan Parsons Project,Eye In The Sky,276280
2021-12-22 16:01,The Alan Parsons Project,Snake Eyes,195666
2021-12-22 16:05,The Alan Parsons Project,I Wouldn't Want to Be Like You,201880
2021-12-22 16:09,Genesis,That's All - Remastered 2007,266173
2021-12-22 16:13,Boogie Belgique,Pelican,266949
2021-12-22 16:19,Talking Heads,Slippery People - 2005 Remaster,5921
2021-12-22 16:19,The Gaddabouts,River Rises,350466
2021-12-22 16:22,Joss Moog,Wil,157923
2021-12-22 16:26,Herbie Hancock,Doin' It,3038
2021-12-22 16:26,Michael Haggins,Daybreak,4383
2021-12-22 16:26,Nikitch,46 Rue Du Fort,210139
2021-12-22 16:30,Fleetwood Mac,Dreams - 2004 Remaster,257800
2021-12-22 16:34,Red Hot Chili Peppers,Apache Rose Peacock,253857
2021-12-22 16:34,Greyboy,Got to Be a Love - Paul Nice Remix,4766
2021-12-22 16:35,Tom Misch,Tick Tock,12940
2021-12-22 16:39,Peter Green,Slabo Day,266204
2021-12-22 16:44,Morbo y Mambo,Nigerian,279230
2021-12-22 16:47,Steely Dan,Only A Fool Would Say That,176266
2021-12-22 16:50,DOPE LEMON,Home Soon,177655
2021-12-22 16:53,Stretch,Why Did You Do It - Remastered,211906
2021-12-22 17:01,Matt Duncan,The Keys,217066
2021-12-22 17:05,TOTO,Hold the Line,235546
2021-12-22 17:09,Parcels,Tieduprightnow,249956
2021-12-22 17:14,Sister Sledge,Easier to Love,301880
2021-12-22 17:18,Sister Sledge,We Are Family,216733
2021-12-22 17:31,The Brothers Johnson,Strawberry Letter 23,109140
2021-12-23 00:01,Sister Sledge,We Are Family,78200
2021-12-23 02:36,The Jazzual Suspects,Ba Dada,277880
2021-12-23 02:39,Colossus,Real Fungi,191000
2021-12-23 02:44,Slide Five,Streamline,270328
2021-12-23 02:46,The Deli,Blue (Extended),146644
2021-12-23 02:51,Colossus,Dopebeatz,286475
2021-12-23 13:04,Pleasure,Yearnin' Burnin',420050
2021-12-23 13:04,Pleasure,Glide - Original Mix,11230
2021-12-23 13:11,Pleasure,Take A Chance,379930
2021-12-23 13:18,Pleasure,Yearnin' Burnin',298026
2021-12-23 14:02,Colossus,Dopebeatz,14271
2021-12-23 14:03,Hardkandy,Loose Ends,19044
2021-12-23 14:20,Weezer,Say It Ain't So,258826
2021-12-23 14:24,The Alan Parsons Project,Mammagamma - Instrumental,213893
2021-12-23 14:26,The Alan Parsons Project,Sirius - Chicago Bulls Theme Song,115280
2021-12-23 14:30,The Alan Parsons Project,Eye In The Sky,276280
2021-12-23 14:33,The Alan Parsons Project,Snake Eyes,195666
2021-12-23 14:37,The Alan Parsons Project,I Wouldn't Want to Be Like You,201880
2021-12-23 14:40,Genesis,That's All - Remastered 2007,5931
2021-12-23 14:40,Genesis,That's All - Remastered 2007,111740
2021-12-23 14:40,Boogie Belgique,Pelican,5392
2021-12-23 15:00,The Gaddabouts,River Rises,350466
2021-12-23 15:11,Pleasure,Take A Chance,399600
2021-12-23 15:16,Pleasure,Yearnin' Burnin',298026
2021-12-23 15:39,Greyboy,Got to Be a Love - Paul Nice Remix,275786
2021-12-23 15:43,Tom Misch,Tick Tock,253848
2021-12-23 15:48,Peter Green,Slabo Day,293627
2021-12-23 16:18,Morbo y Mambo,Nigerian,220103
2021-12-24 00:33,Pleasure,Take A Chance,239663
2021-12-24 20:22,The Deli,Sagittarius,400000
2021-12-24 20:31,DJ TIRED,Think Of U,531397
2021-12-24 20:38,DJ TIRED,Splittin' Wigs,377265
2021-12-24 20:46,DJ TIRED,Chrome Blast,480112
2021-12-24 20:52,DJ TIRED,Splittin' Wigs,393442
2021-12-24 21:06,DJ Aakmael,Jazz Piece 2,217046
2021-12-25 05:43,DJ Aakmael,Jazz Piece 2,13942
2021-12-25 05:51,CHIC,Good Times,485386
2021-12-25 05:56,Patrice Rushen,Forget Me Nots - Remastered,278697
2021-12-25 05:56,Morbo y Mambo,Nigerian,4540
2021-12-25 05:56,The Brothers Johnson,Strawberry Letter 23,2277
2021-12-25 06:01,Pleasure,Yearnin' Burnin',298026
2021-12-25 06:08,Pleasure,Take A Chance,399600
2021-12-25 06:11,Eric Clapton,"Signe - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",390
2021-12-25 06:11,The Main Squeeze,In a Funk,184625
2021-12-25 06:15,Eric Clapton,Before You Accuse Me - 2013 Remaster,239053
2021-12-25 06:19,Eric Clapton,"Tears in Heaven - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",5755
2021-12-25 06:19,Eric Clapton,"Hey Hey - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",226373
2021-12-25 06:22,Eric Clapton,"Lonely Stranger - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 2013 Remaster",165165
2021-12-25 06:26,The New Mastersounds,One Note Brown,260403
2021-12-25 06:37,The New Mastersounds,Coming up Roses,41859
2021-12-25 06:50,Tlim Shug,Surf Dude,324000
2021-12-25 07:01,DJ BORING,6 AM Mimosa,20409
2021-12-25 14:31,DJ BORING,6 AM Mimosa,5398
2021-12-25 14:32,DJ BORING,6 AM Mimosa,28632
2021-12-25 14:36,Weezer,Say It Ain't So,258826
2021-12-25 14:40,The Alan Parsons Project,Mammagamma - Instrumental,213893
2021-12-25 14:42,The Alan Parsons Project,Sirius - Chicago Bulls Theme Song,115280
2021-12-25 14:46,The Alan Parsons Project,Eye In The Sky,276280
2021-12-25 14:50,The Alan Parsons Project,Snake Eyes,195666
2021-12-25 14:53,The Alan Parsons Project,I Wouldn't Want to Be Like You,201880
2021-12-25 14:55,Genesis,That's All - Remastered 2007,124703
2021-12-25 14:55,Boogie Belgique,Pelican,1140
2021-12-25 14:55,The Gaddabouts,River Rises,1928
2021-12-25 14:59,Talking Heads,Slippery People - 2005 Remaster,251422
2021-12-25 14:59,Michael Haggins,Daybreak,2900
2021-12-25 14:59,Joss Moog,Wil,1738
2021-12-25 14:59,Nikitch,46 Rue Du Fort,2586
2021-12-25 15:00,Herbie Hancock,Doin' It,22016
2021-12-25 15:04,Red Hot Chili Peppers,Apache Rose Peacock,2426
2021-12-25 15:04,Fleetwood Mac,Dreams - 2004 Remaster,257800
2021-12-25 15:09,Tom Misch,Tick Tock,2273
2021-12-25 15:09,Greyboy,Got to Be a Love - Paul Nice Remix,275786
2021-12-25 15:12,Peter Green,Slabo Day,215429
2021-12-25 15:41,Morbo y Mambo,Nigerian,249383
2021-12-26 00:52,Pleasure,Take A Chance,119980
2021-12-27 12:58,The Alan Parsons Project,Sirius - Chicago Bulls Theme Song,115280
2021-12-27 13:03,The Alan Parsons Project,Eye In The Sky,276280
2021-12-27 13:06,The Alan Parsons Project,Snake Eyes,195666
2021-12-27 13:09,The Alan Parsons Project,I Wouldn't Want to Be Like You,201880
2021-12-27 13:14,Genesis,That's All - Remastered 2007,266173
2021-12-27 13:14,Boogie Belgique,Pelican,3201
2021-12-27 13:20,The Gaddabouts,River Rises,350466
2021-12-27 13:22,Talking Heads,Slippery People - 2005 Remaster,29996
2021-12-27 13:50,Talking Heads,Slippery People - 2005 Remaster,116819
2021-12-27 13:54,Talking Heads,Slippery People - 2005 Remaster,162941
2021-12-27 13:55,Red Hot Chili Peppers,Apache Rose Peacock,1599
2021-12-27 13:55,Herbie Hancock,Doin' It,1829
2021-12-27 13:55,Michael Haggins,Daybreak,3756
2021-12-27 13:55,Joss Moog,Wil,42866
2021-12-27 13:55,Fleetwood Mac,Dreams - 2004 Remaster,2617
2021-12-27 13:55,Tom Misch,Tick Tock,2482
2021-12-27 13:55,Greyboy,Got to Be a Love - Paul Nice Remix,3186
2021-12-27 13:55,Nikitch,46 Rue Du Fort,1526
2021-12-27 14:00,Peter Green,Slabo Day,309160
2021-12-27 14:05,Morbo y Mambo,Nigerian,279230
2021-12-27 14:08,Steely Dan,Only A Fool Would Say That,176266
2021-12-27 14:11,DOPE LEMON,Home Soon,177655
2021-12-27 14:14,Stretch,Why Did You Do It - Remastered,211906
2021-12-27 14:18,Matt Duncan,The Keys,217066
2021-12-27 14:20,TOTO,Hold the Line,106169
2021-12-27 14:23,Parcels,Tieduprightnow,204664
2021-12-27 14:28,Sister Sledge,Easier to Love,301880
2021-12-27 14:32,Sister Sledge,We Are Family,216733
2021-12-27 14:38,Pleasure,Take A Chance,399600
2021-12-27 14:47,Pleasure,Yearnin' Burnin',233590
2021-12-27 14:51,Depeche Mode,Enjoy the Silence,255133
2021-12-27 14:55,Depeche Mode,Precious,250160
2021-12-27 14:59,The Cure,Lullaby - Remastered,248186
2021-12-27 15:15,Whitesnake,Is This Love - 2017 Remaster,141061
2021-12-27 17:46,Fleetwood Mac,Dreams - 2004 Remaster,158390
2021-12-28 17:32,De La Soul,All Good,9990
2021-12-28 17:41,De La Soul,All Good,52910
2021-12-28 17:47,Pleasure,Take A Chance,399600
2021-12-28 17:52,Pleasure,Yearnin' Burnin',298026
2021-12-28 17:53,CAN,Vitamin C,22690
2021-12-28 17:55,Valentin Lafont,Low Tide - Original Mix,153160
2021-12-28 17:57,BLD,Remote,82970
2021-12-28 18:01,Nikitch,ZBRA,274044
2021-12-28 18:06,Ben Hauke,Get up to Get Down,265460
2021-12-28 18:39,Nikitch,ZBRA,9775
2021-12-28 20:33,Nikitch,ZBRA,0
2021-12-28 20:34,Folamour,Just a Lonely Night Eating Sushis,0
2021-12-28 20:34,Honeydripper,All About You,9632
2021-12-28 20:54,Honeydripper,All About You,178465
2021-12-28 22:40,Madcat,Call Me Ishmael,161845
2021-12-28 22:50,Folamour,Just a Lonely Night Eating Sushis,219570
2021-12-28 22:55,Militantes del Climax,Jazz Funk,128139
2021-12-28 22:58,Lettuce,Move on Up,165968
2021-12-28 23:02,Lettuce,Need to Understand,219795
2021-12-28 23:05,The New Mastersounds,Take What You Need,2319
2021-12-28 23:05,The New Mastersounds,Treasure,1685
2021-12-28 23:05,Lettuce,Do It Like You Do,232822
2021-12-28 23:06,The New Mastersounds,Treasure,29941
2021-12-28 23:06,Mathieu Fiset,Chick's Pain,1801
2021-12-28 23:06,The Rolling Stones,Beast Of Burden - Remastered 1994,1279
2021-12-28 23:06,The Rolling Stones,Beast Of Burden - Remastered 1994,3157
2021-12-28 23:09,The Alan Parsons Project,Sirius - Chicago Bulls Theme Song,1147
2021-12-28 23:09,The Clash,Rock the Casbah - Remastered,10703
2021-12-28 23:09,Weezer,Say It Ain't So,4377
2021-12-28 23:09,Lipps Inc.,Funkytown,1682
2021-12-28 23:09,The Alan Parsons Project,Mammagamma - Instrumental,1008
2021-12-28 23:09,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),182605
2021-12-28 23:14,The Alan Parsons Project,Eye In The Sky,276280
2021-12-28 23:17,The Alan Parsons Project,Snake Eyes,195666
2021-12-28 23:21,The Alan Parsons Project,I Wouldn't Want to Be Like You,201880
2021-12-28 23:24,Genesis,That's All - Remastered 2007,164229
2021-12-28 23:25,Genesis,That's All - Remastered 2007,102009
2021-12-28 23:25,Boogie Belgique,Pelican,2017
2021-12-28 23:30,Morbo y Mambo,Nigerian,279230
2021-12-28 23:33,Steely Dan,Only A Fool Would Say That,173830
2021-12-29 00:08,DOPE LEMON,Home Soon,153576
2021-12-29 01:46,DOPE LEMON,Home Soon,6918
2021-12-29 01:46,Mood J,NY Vibration,2171
2021-12-29 01:46,Honeydripper,All About You,10604
2021-12-29 01:46,Honeydripper,All About You,6407
2021-12-29 01:49,Mood J,NY Vibration,2715
2021-12-29 01:49,Honeydripper,All About You,189678
2021-12-29 01:50,Weast,Cocola,18566
2021-12-29 01:50,Bruce Trail,Bridgework,4919
2021-12-29 01:54,Ben Hauke,Get up to Get Down,265460
2021-12-29 02:16,Tell,Camel Ride,103235
2021-12-29 02:49,Tell,Camel Ride,338486
2021-12-29 02:52,Honeydripper,If You Love Something,204432
2021-12-29 04:55,Dj Kush Boogie,Orchid,412158
2021-12-29 05:01,Dam Swindle,The Break Up - Original Mix,1866
2021-12-29 05:01,Mall Grab,Menace II Society,1709
2021-12-29 05:01,TRP,Pano,334116
2021-12-29 05:08,Fresh & Low,New Life,432366
2021-12-29 05:14,Kornél Kovács,Szikra,41749
2021-12-29 05:30,Sleek & Cheek,Go Home,7900
2021-12-29 21:56,Nikitch,ZBRA,274044
2021-12-29 22:00,Ben Hauke,Get up to Get Down,265460
2021-12-29 22:06,Madcat,Call Me Ishmael,327874
2021-12-29 22:13,Folamour,Just a Lonely Night Eating Sushis,416354
2021-12-29 22:40,Honeydripper,All About You,310497
2021-12-29 22:41,Oliver Tree,Life Goes On,88845
2021-12-29 22:42,Oliver Tree,Alien Boy,37957
2021-12-29 22:48,Swim Mountain,Yesterday,210625
2021-12-29 22:49,Average White Band,School Boy Crush,26232
2021-12-29 23:13,Average White Band,School Boy Crush,273302
2021-12-29 23:18,Soulive,Alkime,299541
2021-12-29 23:18,Soulive,Alkime,16122
2021-12-29 23:19,CHIC,What About Me,54872
2021-12-29 23:25,Sleek & Cheek,Go Home,332635
2021-12-29 23:30,CTEPEO '57,Kackwursthouse,271163
2021-12-30 14:32,Folamour,Just a Lonely Night Eating Sushis,7580
2021-12-30 14:36,Hector Gachan,Untitled '91,244000
2021-12-30 14:54,Kevin Morby,City Music,404373
2021-12-30 14:58,The Marías,I Don't Know You,209449
2021-12-30 15:00,Swell,I'm Sorry,157524
2021-12-30 16:12,"quickly, quickly",Getsomerest/sleepwell,0
2021-12-30 16:12,Fhin,Irreversible,780
2021-12-30 16:12,Jye,Beachy Girl,670
2021-12-30 16:12,Private Agenda,Sienna,64512
2021-12-30 18:02,Hector Gachan,Really Something,110890
2021-12-30 18:09,Pleasure,Take A Chance,399600
2021-12-30 18:14,Pleasure,Yearnin' Burnin',298026
2021-12-30 18:19,Greyboy,Got to Be a Love - Paul Nice Remix,275786
2021-12-30 18:22,Militantes del Climax,Jazz Funk,195420
2021-12-30 18:26,The Poets Of Rhythm,More Mess on My Thing,252000
2021-12-30 20:22,Pimps of Joytime,Mud featuring Ivan Neville,239582
2021-12-30 20:57,Franz Ferdinand,Ulysses,44300
2022-01-01 20:46,Pleasure,Take A Chance,399600
2022-01-01 20:51,Pleasure,Yearnin' Burnin',298026
2022-01-01 22:51,Greyboy,Got to Be a Love - Paul Nice Remix,2060
2022-01-02 18:03,Marvin Gaye,I Heard It Through The Grapevine,194293
2022-01-02 18:04,The Brothers Johnson,Strawberry Letter 23,11600
2022-01-02 18:23,Creedence Clearwater Revival,I Heard It Through The Grapevine,59320
2022-01-02 18:24,Weezer,Say It Ain't So,40160
2022-01-02 18:25,Pleasure,Take A Chance,47980
2022-01-02 18:53,Parcels,Tieduprightnow,27770
2022-01-02 18:59,The Gaddabouts,River Rises,6080
2022-01-02 22:00,Marvin Gaye,Ain't No Mountain High Enough,21870
2022-01-03 12:22,Pleasure,Take A Chance,19621
2022-01-03 12:22,The Meters,Cissy Strut,19901
2022-01-03 13:08,Pleasure,Take A Chance,379978
2022-01-03 13:13,Pleasure,Yearnin' Burnin',298026
2022-01-03 13:14,The Brothers Johnson,Strawberry Letter 23,52389
2022-01-03 13:18,Weezer,Say It Ain't So,223875
2022-01-03 13:19,The Alan Parsons Project,Mammagamma - Instrumental,44060
2022-01-03 13:21,The Alan Parsons Project,Sirius - Chicago Bulls Theme Song,115280
2022-01-03 13:25,The Alan Parsons Project,Eye In The Sky,276280
2022-01-03 13:29,The Alan Parsons Project,Snake Eyes,195666
2022-01-03 13:32,The Alan Parsons Project,I Wouldn't Want to Be Like You,201880
2022-01-03 13:51,Genesis,That's All - Remastered 2007,234727
2022-01-05 17:36,The Deli,Sagittarius,337502
2022-01-05 20:50,The Meters,Ease Back,2135
2022-01-05 20:50,Talking Heads,Take Me to the River - 2005 Remaster,310281
2022-01-05 20:50,The Brothers Johnson,Strawberry Letter 23,2421
2022-01-05 20:50,Average White Band,School Boy Crush,3018
2022-01-05 20:50,The Brothers Johnson,I'll Be Good To You,2809
2022-01-05 21:01,Talking Heads,"Uh-Oh, Love Comes to Town - 2005 Remaster",42585
2022-01-06 00:48,Ben Hauke,Get up to Get Down,237958
2022-01-06 00:55,Madcat,Call Me Ishmael,327874
2022-01-06 01:02,Folamour,Just a Lonely Night Eating Sushis,416354
2022-01-06 01:08,Honeydripper,All About You,390544
2022-01-06 01:11,Joss Moog,Wil,157923
2022-01-06 01:15,Ben Hauke,Nightwork,19554
2022-01-06 01:15,Dabeull,Don't Forget It,0
2022-01-06 01:15,Tell,Starry Night,3087
2022-01-06 01:15,Nikitch,Francis' Theme,222323
2022-01-06 01:30,Pleasure,Take A Chance,156447
2022-01-06 01:32,The Smashing Pumpkins,Cherub Rock - Remastered 2011,36163
2022-01-06 01:35,Stretch,Why Did You Do It - Remastered,19729
2022-01-06 01:35,DOPE LEMON,Home Soon,177655
2022-01-06 01:39,Matt Duncan,The Keys,217066
2022-01-06 01:43,Mall Grab,Menace II Society,5261
2022-01-06 01:43,TRP,Pano,4530
2022-01-06 01:43,TOTO,Hold the Line,235546
2022-01-06 01:43,Parcels,Tieduprightnow,29730
2022-01-06 01:50,Kornél Kovács,Szikra,401573
2022-01-06 01:59,DJ BORING,Winona,511031
2022-01-06 02:07,Fouk,Heavy on the Bacon,476594
2022-01-06 02:14,Karmon,Solarbeam - Original Mix,461538
2022-01-06 02:19,Sleek & Cheek,Go Home,285238
2022-01-06 02:32,CTEPEO '57,Kackwursthouse,105671
2022-01-06 17:36,CTEPEO '57,Kackwursthouse,354526
2022-01-06 17:43,Fouk,Coconuts,387226
2022-01-06 18:01,Honeydripper,All About You,511111
2022-01-06 18:06,Mood J,NY Vibration,304270
2022-01-06 18:11,Weast,Cocola,326960
2022-01-06 18:19,Bruce Trail,Bridgework,435797
2022-01-06 18:23,Ben Hauke,Get up to Get Down,265460
2022-01-06 18:30,Tell,Camel Ride,440767
2022-01-06 18:36,Honeydripper,If You Love Something,345804
2022-01-06 18:43,THEOS,Just Groove,394545
2022-01-06 18:50,The Deli,Sagittarius,400000
2022-01-06 18:59,DJ TIRED,Think Of U,519344
2022-01-06 19:15,DJ TIRED,Splittin' Wigs,301905
2022-01-06 23:18,Nikitch,ZBRA,274044
2022-01-06 23:22,Ben Hauke,Get up to Get Down,265460
2022-01-06 23:27,Madcat,Call Me Ishmael,327874
2022-01-06 23:34,Folamour,Just a Lonely Night Eating Sushis,416354
2022-01-06 23:41,Honeydripper,All About You,374427
2022-01-06 23:43,Joss Moog,Wil,157923
2022-01-06 23:45,Nikitch,Francis' Theme,115504
2022-01-06 23:51,Tell,Starry Night,356317
2022-01-06 23:55,Dabeull,Don't Forget It,222171
2022-01-07 00:01,Ben Hauke,Nightwork,352029
2022-01-07 00:04,kryptogram,How Long Have You Been Away?,208570
2022-01-07 00:07,Ben Hauke,Get up to Get Down,10613
2022-01-07 00:07,Ben Hauke,Get up to Get Down,42906
2022-01-07 00:12,The Brothers Johnson,Strawberry Letter 23,299066
2022-01-07 00:17,Oddisee,Beach Dr.,322857
2022-01-07 00:22,Ikebe Shakedown,Dram,243693
2022-01-07 00:25,Billy Cobham,Red Baron,17611
2022-01-07 00:25,The Greyboy Allstars,V-Neck Sweater,155280
2022-01-07 00:28,The Meters,Cissy Strut,186853
2022-01-07 00:31,Doctorfunk,Right Here,1601
2022-01-07 00:31,James Brown,The Boss,1446
2022-01-07 00:31,Willy Crook,Fool Times,1422
2022-01-07 00:31,Charlie Hunter,Fine Corinthian Leather,1924
2022-01-07 00:31,Galactic,Goodnight,183044
2022-01-07 00:32,The Dynamics,Move on Up,1678
2022-01-07 00:32,The Meters,Just Kissed My Baby,2418
2022-01-07 00:32,Doctorfunk,What's My Cut?,31926
2022-01-07 00:32,Booker T. Jones,Rent Party,1934
2022-01-07 00:32,The Marcus King Band,Dyin',1659
2022-01-07 00:32,Gary Clark Jr.,Cold Blooded,2113
2022-01-07 00:32,Willy Crook,Back to Life,1895
2022-01-07 00:32,The Brothers Johnson,I'll Be Good To You,2228
2022-01-07 00:32,Willy Crook,Seen Sin,1409
2022-01-07 00:37,Grateful Dead,Shakedown Street - 2013 Remaster,300209
2022-01-07 00:58,Galactic,As Big As Your Face,176
2022-01-07 13:51,Mathieu Fiset,Chick's Pain,217442
2022-01-07 13:51,Lipps Inc.,Funkytown,2158
2022-01-07 13:51,ABBA,Gimme! Gimme! Gimme! (A Man After Midnight),4942
2022-01-07 13:54,The Clash,Rock the Casbah - Remastered,168908
2022-01-07 13:58,Weezer,Say It Ain't So,258826
2022-01-07 14:02,The Alan Parsons Project,Mammagamma - Instrumental,213893
2022-01-07 14:04,The Alan Parsons Project,Sirius - Chicago Bulls Theme Song,115280
2022-01-07 14:09,The Alan Parsons Project,Eye In The Sky,276280
2022-01-07 14:09,The Alan Parsons Project,Snake Eyes,8476
2022-01-07 14:09,The Alan Parsons Project,I Wouldn't Want to Be Like You,3216
2022-01-07 14:13,Genesis,That's All - Remastered 2007,266173
2022-01-07 14:13,Boogie Belgique,Pelican,2542
2022-01-07 14:19,The Gaddabouts,River Rises,350466
2022-01-07 14:38,Talking Heads,Slippery People - 2005 Remaster,162237
2022-01-07 14:58,Talking Heads,Slippery People - 2005 Remaster,26525
2022-01-07 15:01,Joss Moog,Wil,157923
2022-01-07 15:05,Nikitch,46 Rue Du Fort,256262
2022-01-07 15:07,Red Hot Chili Peppers,Apache Rose Peacock,1761
2022-01-07 15:07,Herbie Hancock,Doin' It,4017
2022-01-07 15:07,Michael Haggins,Daybreak,142093
2022-01-07 15:07,Fleetwood Mac,Dreams - 2004 Remaster,2206
2022-01-07 15:12,Tom Misch,Tick Tock,2255
2022-01-07 15:12,Greyboy,Got to Be a Love - Paul Nice Remix,275786
2022-01-07 15:16,Peter Green,Slabo Day,220185
2022-01-07 15:20,Morbo y Mambo,Nigerian,279230
2022-01-07 15:23,Steely Dan,Only A Fool Would Say That,176266
2022-01-07 15:26,DOPE LEMON,Home Soon,137907
2022-01-09 03:18,The Deli,Sagittarius,400000
2022-01-09 03:26,DJ TIRED,Think Of U,519344
2022-01-09 03:33,DJ TIRED,Splittin' Wigs,393442
2022-01-09 03:40,Route 8,Relaxed,422002
2022-01-09 03:48,DJ TIRED,Chrome Blast,504682
2022-01-09 03:55,DJ Aakmael,Jazz Piece 2,420132
2022-01-09 03:55,Route 8,Relaxed,4219
2022-01-09 04:01,Hunee,Rare Happiness,351207
2022-01-09 04:12,Sweely,All the Reasons,32973
2022-01-09 20:28,Sweely,All the Reasons,17011
2022-01-09 20:33,Talking Heads,Psycho Killer - 2005 Remaster,261413
2022-01-09 20:37,Roxy Music,Love Is The Drug,251333
2022-01-09 20:42,Faces,Ooh La La,1666
2022-01-09 20:42,The Meters,Ease Back,23
2022-01-09 20:42,Eric Clapton,I Shot The Sheriff,1395
2022-01-09 20:42,Talking Heads,Take Me to the River - 2005 Remaster,297076
2022-01-09 20:42,Talking Heads,"Uh-Oh, Love Comes to Town - 2005 Remaster",1913
2022-01-09 20:42,The Brothers Johnson,Strawberry Letter 23,1224
2022-01-09 20:42,Average White Band,School Boy Crush,4163
2022-01-09 20:42,The Brothers Johnson,I'll Be Good To You,1532
2022-01-09 20:43,Men At Work,Who Can It Be Now?,2555
2022-01-09 20:43,Tower Of Power,We Came to Play,77144
2022-01-09 20:43,Soda Stereo,De Música Ligera,1697
2022-01-09 20:45,The Clash,The Magnificent Seven - Remastered,3378
2022-01-09 20:45,Talking Heads,Burning Down the House,101544
2022-01-09 20:55,Creedence Clearwater Revival,I Heard It Through The Grapevine,1829
2022-01-09 20:55,Creedence Clearwater Revival,Run Through The Jungle,176676
2022-01-09 20:57,Buffalo Springfield,For What It's Worth,153693
2022-01-09 21:00,Creedence Clearwater Revival,Green River,154120
2022-01-09 21:04,Lou Reed,Walk On the Wild Side,254173
2022-01-09 21:08,The Clash,Rock the Casbah - Remastered,222426
