endTime,artistName,trackName,msPlayed
2021-05-17 17:38,Doctorfunk,What's My Cut?,171866
2021-05-17 17:44,Jaco Pastorius,The Chicken,370570
2021-05-17 17:44,Jaco Pastorius,Portrait of Tracy,1380
2021-05-17 17:44,Jaco Pastorius,"Come On, Come Over",1340
2021-05-17 17:45,Jaco Pastorius,John and Mary,2120
2021-05-17 17:45,Jaco Pastorius,Donna Lee,51220
2021-05-17 17:47,Jaco Pastorius,Soul Intro / The Chicken - Live Version,1450
2021-05-17 17:47,Jaco Pastorius,I Shot the Sheriff,128390
2021-05-17 17:50,Jaco Pastorius,Teen Town,158950
2021-05-17 17:50,Jaco Pastorius,Continuum,13270
2021-05-17 17:55,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",285373
2021-05-17 17:59,Kool & The Gang,Hollywood Swinging,279933
2021-05-17 18:02,Sly & The Family Stone,If You Want Me to Stay,180493
2021-05-17 18:07,The Brothers Johnson,Strawberry Letter 23,299066
2021-05-17 18:57,The 88,"At Least It Was Here (""Community"" Main Title Version)",28470
2021-05-17 18:57,Gary Clark Jr.,Cold Blooded,3230
2021-05-17 18:57,Donald Glover & Danny Pudi,101 Rap,21220
2021-05-17 18:58,The 88,"At Least It Was Here (""Community"" Main Title Version)",11830
2021-05-17 18:58,The 88,"At Least It Was Here (""Community"" Main Title) [Full Length Version]",33880
2021-05-17 19:02,Depeche Mode,Enjoy the Silence,255133
2021-05-17 19:07,Depeche Mode,Precious,250160
2021-05-17 19:11,The Cure,Lullaby - Remastered,248186
2021-05-17 19:16,Whitesnake,Is This Love - 2017 Remaster,284600
2021-05-17 20:54,Tears For Fears,"Head Over Heels - Dave Bascombe 7"" N.Mix",20080
2021-05-18 13:40,The Meters,Down by the River,28850
2021-05-18 13:46,Galactic,Church,353973
2021-05-18 18:38,Average White Band,Let's Go Round Again,10090
2021-05-18 18:38,Galactic,Something's Wrong With This Picture,323756
2021-05-18 18:38,Average White Band,Pick up the Pieces,640
2021-05-18 18:38,Average White Band,A Love of Your Own,5610
2021-05-18 18:39,Average White Band,Atlantic Avenue,14270
2021-05-18 18:39,Average White Band,I Just Can't Give You Up,5950
2021-05-18 18:39,Average White Band,Work to Do,14370
2021-05-18 18:39,Average White Band,Cut the Cake,27260
2021-05-18 18:40,Average White Band,Whatcha Gonna Do Fa Me,12080
2021-05-18 18:40,Tower Of Power,What Is Hip?,1440
2021-05-18 18:40,Cream,Sunshine Of Your Love,1140
2021-05-18 18:40,Average White Band,When Will You Be Mine,11120
2021-05-18 18:40,IV Of Spades,Hey Barbara,14050
2021-05-18 18:40,Buddy Guy,Mustang Sally (feat. Jeff Beck),12980
2021-05-18 18:40,Bee Gees,"Stayin' Alive - From ""Saturday Night Fever"" Soundtrack",6680
2021-05-18 18:45,The New Mastersounds,The Vandenburg Suite,259330
2021-05-18 18:49,The New Mastersounds,One Note Brown,260403
2021-05-18 18:55,The New Mastersounds,Coming up Roses,276590
2021-05-18 22:16,The New Mastersounds,Burnt Back,205135
2021-05-18 22:20,John Mayer,New Light,216014
2021-05-18 22:29,John Mayer,"I Don't Trust Myself (With Loving You) - Live at the Nokia Theatre, Los Angeles, CA - December 2007",524893
2021-05-18 22:38,John Mayer,"Gravity - Live at the Nokia Theatre, Los Angeles, CA - December 2007",581066
2021-05-18 22:42,John Mayer,Slow Dancing in a Burning Room,242000
2021-05-18 22:42,John Mayer,Gravity,9395
2021-05-18 22:46,John Mayer,"Come When I Call - Live at the Nokia Theatre, Los Angeles, CA - December 2007",203493
2021-05-18 22:49,Jason Mraz,Make It Mine,187773
2021-05-18 22:52,The Dip,State Line,172400
2021-05-18 22:56,The Dip,I'm Lonely,218093
2021-05-18 22:57,The Black Keys,Just a Little Heat,97480
2021-05-18 23:00,Sly & The Family Stone,If You Want Me to Stay,180493
2021-05-18 23:03,Redbone,Come and Get Your Love - Single Version,184646
2021-05-18 23:06,John Mayer,Moving On and Getting Over,133840
2021-05-18 23:08,Aretha Franklin,Think,139733
2021-05-18 23:10,Clairy Browne & The Bangin' Rackettes,I'll Be Fine,145866
2021-05-18 23:15,Cory Wong,Light As Anything,291133
2021-05-18 23:19,Macy Gray,Over You,226840
2021-05-18 23:22,Macy Gray,Tell Me,210280
2021-05-18 23:27,Tom Misch,Disco Yes,245766
2021-05-18 23:30,Macy Gray,Sugar Daddy,218293
2021-05-18 23:34,Macy Gray,Jealousy,229706
2021-05-18 23:56,Tom Misch,You're On My Mind,245970
2021-05-18 23:57,The New Mastersounds,MRG,2000
2021-05-18 23:58,The New Mastersounds,102%,4440
2021-05-18 23:58,Average White Band,Pick up the Pieces,956
2021-05-18 23:58,Average White Band,Pick up the Pieces,1215
2021-05-19 11:42,Booker T. Jones,Rent Party,6140
2021-05-19 11:42,Barenaked Ladies,One Week,27820
2021-05-19 12:19,The New Mastersounds,The Vandenburg Suite,173320
2021-05-19 12:21,Pink Floyd,The Great Gig in the Sky,124270
2021-05-19 14:36,Pink Floyd,Time,9640
2021-05-19 18:03,The New Mastersounds,The Vandenburg Suite,328465
2021-05-19 18:04,Sly & The Family Stone,If You Want Me to Stay,19035
2021-05-19 18:07,Pimps of Joytime,Mud featuring Ivan Neville,1020
2021-05-19 18:07,The Greyboy Allstars,Still Waiting,2400
2021-05-19 18:07,The New Mastersounds,102%,203457
2021-05-19 18:07,The New Mastersounds,102%,2330
2021-05-19 18:07,Mac Miller,What's the Use?,3760
2021-05-19 18:07,Average White Band,Pick up the Pieces,1482
2021-05-19 18:07,The New Mastersounds,MRG,14230
2021-05-19 18:07,Shuggie Otis,Funky Thithee,1110
2021-05-19 18:12,The New Mastersounds,One Note Brown,260403
2021-05-19 18:16,The New Mastersounds,Coming up Roses,276590
2021-05-19 18:17,The New Mastersounds,One Note Brown,2650
2021-05-19 18:17,The New Mastersounds,Burnt Back,12065
2021-05-19 19:28,The New Mastersounds,Burnt Back,224095
2021-05-19 19:32,The New Mastersounds,Drop It Down,251234
2021-05-19 19:36,The New Mastersounds,The Minx,265403
2021-05-19 19:40,The New Mastersounds,102%,203457
2021-05-19 19:46,The New Mastersounds,Carrot Juice,386862
2021-05-19 19:55,The New Mastersounds,The Vandenburg Suite,328465
2021-05-19 20:08,The New Mastersounds,Made for Pleasure,150802
2021-05-19 20:15,The New Mastersounds,In the Middle,302743
2021-05-19 22:15,The New Mastersounds,Make Me Proud!,125663
2021-05-19 23:29,Macy Gray,Sugar Daddy,1020
2021-05-19 23:29,John Mayer,Moving On and Getting Over,265360
2021-05-19 23:31,Aretha Franklin,Think,139733
2021-05-19 23:31,The Main Squeeze,In a Funk,14926
2021-05-19 23:31,Clairy Browne & The Bangin' Rackettes,I'll Be Fine,250
2021-05-20 01:26,Clairy Browne & The Bangin' Rackettes,I'll Be Fine,420
2021-05-20 01:27,Clairy Browne & The Bangin' Rackettes,I'll Be Fine,52690
2021-05-20 03:25,Red Hot Chili Peppers,Scar Tissue,0
2021-05-20 04:06,Red Hot Chili Peppers,Scar Tissue,7930
2021-05-21 13:55,Red Hot Chili Peppers,Scar Tissue,600
2021-05-21 13:56,Tower Of Power,Lovin' You Is Gonna See Me Thru,1820
2021-05-21 13:56,Tower Of Power,Let Me Touch You,2250
2021-05-21 13:56,Talking Heads,Psycho Killer - 2005 Remaster,3950
2021-05-21 13:56,Tower Of Power,We Came to Play,29740
2021-05-21 13:56,Stone Temple Pilots,Interstate Love Song - 2019 Remaster,5020
2021-05-21 13:56,Tower Of Power,Yin-Yang Thang,5550
2021-05-21 13:59,Billy Cobham,Red Baron,1270
2021-05-21 13:59,The Greyboy Allstars,V-Neck Sweater,155280
2021-05-21 14:02,The New Mastersounds,MRG,182180
2021-05-21 14:05,The New Mastersounds,The Vandenburg Suite,206440
2021-05-21 14:06,The New Mastersounds,Drop It Down,3690
2021-05-21 14:06,The New Mastersounds,102%,15590
2021-05-21 14:06,The New Mastersounds,Miracles,1530
2021-05-21 14:06,The New Mastersounds,Miracles (Live),17530
2021-05-21 14:06,The New Mastersounds,Nervous (feat. The Haggis Horns),1420
2021-05-21 14:08,The New Mastersounds,Turn This Thing Around (feat. Sulene Fleming & The Haggis Horns),13990
2021-05-21 14:08,The New Mastersounds,Drop It Down,85530
2021-05-21 14:08,The New Mastersounds,G.T. (feat. Cleve Freckleton & The Haggis Horns),3410
2021-05-21 14:11,The New Mastersounds,Miracles,157466
2021-05-21 14:11,The New Mastersounds,Python (feat. Cleve Freckleton & The Haggis Horns),21433
2021-05-21 14:11,The New Mastersounds,Hot Dog (feat. The Haggis Horns),940
2021-05-21 14:12,The New Mastersounds,Stay on the Groove (feat. Cleve Freckleton & The Haggis Horns),39830
2021-05-21 14:14,The New Mastersounds,So Many Pies (feat. The Haggis Horns),131330
2021-05-21 14:14,The New Mastersounds,One Note Brown,12210
2021-05-21 14:17,The New Mastersounds,This Ain't Work,189612
2021-05-21 14:18,The New Mastersounds,Your Love Is Mine,22977
2021-05-21 14:22,The New Mastersounds,Can't Hold Me Down,182065
2021-05-21 14:26,The New Mastersounds,Be Yourself,240465
2021-05-21 14:27,The New Mastersounds,Better off Dead,21108
2021-05-21 14:29,The New Mastersounds,You've Had It All,114039
2021-05-21 14:29,The New Mastersounds,Six Underground,4890
2021-05-21 14:29,The New Mastersounds,Barca,36940
2021-05-21 14:30,The New Mastersounds,Coming up Roses,42850
2021-05-21 14:32,The New Mastersounds,Idle Time,96420
2021-05-22 13:21,The New Mastersounds,This Ain't Work - Part 2,145972
2021-05-22 13:21,The Meters,Here Comes the Meter Man,1130
2021-05-22 13:21,Ikebe Shakedown,Dram,12980
2021-05-22 13:22,The New Mastersounds,Zambezi,0
2021-05-22 13:22,Ikebe Shakedown,Dram,4010
2021-05-22 13:25,The New Mastersounds,Zambezi,225512
2021-05-22 13:29,The New Mastersounds,All I Want (Right Now),186037
2021-05-22 18:42,The New Mastersounds,The Tin Drum (feat. Sam Bell),172400
2021-05-22 18:45,The New Mastersounds,You Got It All,179025
2021-05-22 19:00,The New Mastersounds,Land of Nod,468091
2021-05-22 19:03,The New Mastersounds,Ain't No Telling,175984
2021-05-22 19:08,The New Mastersounds,The Minx,290226
2021-05-22 19:12,The New Mastersounds,Afternoon at Gigi's,220798
2021-05-22 19:15,The New Mastersounds,Pure (feat. Sam Bell),210994
2021-05-22 19:16,The New Mastersounds,La Cova,67130
2021-05-22 19:16,The New Mastersounds,Baby Bouncer,4910
2021-05-22 19:20,Pimps of Joytime,Mud featuring Ivan Neville,15330
2021-05-22 19:20,The New Mastersounds,The Vandenburg Suite,218287
2021-05-22 19:23,The New Mastersounds,102%,183025
2021-05-22 19:24,The New Mastersounds,Witness,17114
2021-05-22 19:25,The New Mastersounds,Carrot Juice,63090
2021-05-22 19:38,The New Mastersounds,Thirty Three,197985
2021-05-22 19:43,The New Mastersounds,Colorado Sun (jesse's Backyard),275892
2021-05-22 19:44,The New Mastersounds,Give Me A Minute (pt 2),11242
2021-05-22 19:46,The New Mastersounds,Rope-a-dope,135132
2021-05-22 20:45,The New Mastersounds,Hey Fela!,309137
2021-05-22 20:48,The New Mastersounds,Bus Stop No.5,198078
2021-05-22 20:52,The New Mastersounds,Return To Gijon,203572
2021-05-22 20:53,The New Mastersounds,Forgiveness,48928
2021-05-22 20:53,The New Mastersounds,Talk Is Cheap,17620
2021-05-22 20:56,The New Mastersounds,Hole In The Bag,202040
2021-05-22 20:58,The New Mastersounds,I Mean It So featuring Dionne Charles,106370
2021-05-22 20:59,The New Mastersounds,Thermal Bad,4560
2021-05-22 21:17,The New Mastersounds,Take What You Need,17910
2021-05-22 21:17,Carloh,Back To House,13770
2021-05-22 21:17,The New Mastersounds,Stay On The Groove - DJ Caution Regroove,14080
2021-05-22 21:17,The New Mastersounds,Thermal Bad,4550
2021-05-22 21:18,The New Mastersounds,Run the Gauntlet,2850
2021-05-22 21:18,The New Mastersounds,Run the Gauntlet,1690
2021-05-22 21:18,The New Mastersounds,Freckles,16430
2021-05-22 21:19,The New Mastersounds,On the Border,41970
2021-05-22 21:19,The New Mastersounds,San Frantico,9750
2021-05-22 21:55,The New Mastersounds,One Note Brown,3360
2021-05-22 21:55,The New Mastersounds,Soulshine,178090
2021-05-22 21:59,The New Mastersounds,One Note Brown,223406
2021-05-22 22:04,The New Mastersounds,Coming up Roses,276590
2021-05-22 22:08,The New Mastersounds,Drop It Down,41497
2021-05-22 22:08,The New Mastersounds,Burnt Back,224095
2021-05-22 22:13,The New Mastersounds,The Minx,265403
2021-05-22 22:16,The New Mastersounds,102%,203457
2021-05-22 22:21,The New Mastersounds,Carrot Juice,319058
2021-05-22 22:24,The New Mastersounds,Made for Pleasure,150802
2021-05-22 22:29,The New Mastersounds,In the Middle,302743
2021-05-22 22:34,The New Mastersounds,Make Me Proud!,307780
2021-05-22 22:38,Ikebe Shakedown,Dram,243693
2021-05-22 22:44,Greyboy,Unwind Your Mind,368040
2021-05-22 22:50,Galactic,Church,353973
2021-05-22 22:56,The Dynamics,Move on Up,359213
2021-05-22 22:58,Sly & The Family Stone,If You Want Me to Stay,170
2021-05-22 22:58,The New Mastersounds,102%,134870
2021-05-22 23:02,Sly & The Family Stone,If You Want Me to Stay,180493
2021-05-22 23:05,Redbone,Come and Get Your Love - Single Version,205933
2021-05-22 23:09,Tears For Fears,"Head Over Heels - Dave Bascombe 7"" N.Mix",257315
2021-05-22 23:14,John Mayer,Moving On and Getting Over,265360
2021-05-22 23:16,Anderson .Paak,Put Me Thru,160760
2021-05-22 23:22,Anderson .Paak,Heart Don't Stand a Chance,312360
2021-05-22 23:24,Aretha Franklin,Think,139733
2021-05-22 23:27,Clairy Browne & The Bangin' Rackettes,I'll Be Fine,189693
2021-05-22 23:32,Datarock,Fa-Fa-Fa,308720
2021-05-22 23:35,Etta James,I Just Want To Make Love To You - Single Version,185626
2021-05-22 23:37,The Shirelles,Mama Said,126586
2021-05-22 23:43,Jamiroquai,Talullah,362066
2021-05-22 23:48,Cory Wong,Light As Anything,291133
2021-05-22 23:52,Macy Gray,Over You,226840
2021-05-22 23:56,Macy Gray,Tell Me,210280
2021-05-23 00:00,Tom Misch,Disco Yes,280878
2021-05-23 00:05,Wild Cherry,Play That Funky Music,300000
2021-05-23 00:09,Macy Gray,Sugar Daddy,218293
2021-05-23 00:13,Macy Gray,Jealousy,229706
2021-05-23 00:16,Tom Misch,You're On My Mind,172089
2021-05-23 03:49,The New Mastersounds,One Note Brown,35060
2021-05-23 04:45,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,64260
2021-05-23 16:09,Rush,The Trees,96160
2021-05-23 16:37,Rush,YYZ,99390
2021-05-23 16:38,Jeff Zavac,Hit The Road Jack,11360
2021-05-23 16:38,Ray Charles,I've Got a Woman,56140
2021-05-23 16:38,Ray Charles,"Hallelujah, I Love Her So",3350
2021-05-23 18:50,Ray Charles,I Can't Stop Loving You,16430
2021-05-23 18:53,Swim Mountain,Somebody New,194733
2021-05-23 18:56,Mac DeMarco,Chamber Of Reflection,205496
2021-05-23 18:59,Gativideo,Flash,175447
2021-05-23 19:04,Pimps of Joytime,Mud featuring Ivan Neville,260173
2021-05-23 19:11,Soulive,Joyful Girl,376546
2021-05-23 19:15,The New Mastersounds,MRG,257106
2021-05-23 19:19,Swim Mountain,Yesterday,210625
2021-05-23 19:23,Little Feat,Skin It Back,9068
2021-05-23 19:23,The Greyboy Allstars,V-Neck Sweater,155280
2021-05-23 20:30,Sports,Panama,25870
2021-05-23 20:30,Blondie,Call Me,6350
2021-05-23 20:30,Michael Jackson,Beat It,990
2021-05-23 20:54,Modern Talking,Cheri Cheri Lady,13520
2021-05-23 20:59,Depeche Mode,Enjoy the Silence,255133
2021-05-23 21:10,Creedence Clearwater Revival,I Heard It Through The Grapevine,664333
2021-05-23 22:52,Tears For Fears,Shout,329513
2021-05-23 22:55,Madeline McDonald,Well Behaved Women,8620
2021-05-23 22:55,KellyeAnn Keough,Well-Behaved Women,187622
2021-05-24 14:44,KellyeAnn Keough,Well-Behaved Women,180290
2021-05-24 14:48,Soulive,Joyful Girl,910
2021-05-24 14:48,Pimps of Joytime,Mud featuring Ivan Neville,6690
2021-05-24 14:48,The New Mastersounds,Be Yourself,240465
2021-05-24 14:48,The Brothers Johnson,Strawberry Letter 23,1100
2021-05-24 14:48,Merl Saunders & Friends,After Midnight,940
2021-05-24 14:48,The Marcus King Band,Rita Is Gone,2340
2021-05-24 14:53,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,296146
2021-05-24 14:53,Charlie Hunter,Fine Corinthian Leather,19893
2021-05-24 14:54,Talking Heads,"Uh-Oh, Love Comes to Town - 2005 Remaster",3450
2021-05-24 14:58,Talking Heads,Burning Down the House,241920
2021-05-24 18:55,The Clash,The Magnificent Seven - Remastered,63580
2021-05-24 18:58,Talking Heads,"Uh-Oh, Love Comes to Town - 2005 Remaster",167790
2021-05-24 19:03,Talking Heads,Take Me to the River - 2005 Remaster,302520
2021-05-24 19:03,Average White Band,School Boy Crush,10680
2021-05-24 19:07,Talking Heads,Psycho Killer - 2005 Remaster,256870
2021-05-24 19:12,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,296146
2021-05-24 19:12,Canned Heat,Going Up The Country,12573
2021-05-24 19:14,Tower Of Power,We Came to Play,83770
2021-05-24 19:17,Men At Work,Who Can It Be Now?,201293
2021-05-24 19:21,Soda Stereo,De Música Ligera,213453
2021-05-24 19:25,Talking Heads,Burning Down the House,241920
2021-05-24 19:29,The Clash,The Magnificent Seven - Remastered,226023
2021-05-24 19:31,Creedence Clearwater Revival,Run Through The Jungle,168040
2021-05-24 19:35,Creedence Clearwater Revival,I Heard It Through The Grapevine,193720
2021-05-24 19:39,Yasuko Agawa,L.A. Night,247050
2021-05-24 19:40,Yasuko Agawa,SEABIRD,1980
2021-05-24 19:40,Yasuko Agawa,L.A. NIGHT,51780
2021-05-24 19:40,Yasuko Agawa,NEW YORK AFTERNOON,7390
2021-05-24 19:40,Yasuko Agawa,The Good life,10050
2021-05-24 19:40,Yasuko Agawa,L.A.NIGHT,4870
2021-05-24 19:41,Yasuko Agawa,MEANT TO BE,9040
2021-05-24 19:41,Yasuko Agawa,SKINDO-LE-LE(スキンドゥ・レ・レ),53830
2021-05-24 19:45,Yasuko Agawa,TOKYO,8250
2021-05-24 19:45,Yasuko Agawa,WHAT A WOMAN FEELS INSIDE,211040
2021-05-24 19:45,Yasuko Agawa,L.A.NIGHT,3180
2021-05-24 19:46,Yasuko Agawa,L.A. Night,3250
2021-05-24 19:46,Yasuko Agawa,MEANT TO BE,61840
2021-05-26 13:37,Sly & The Family Stone,If You Want Me to Stay,480
2021-05-26 13:37,The Main Squeeze,"Redbone (Blue Nile - New Orleans, 5.03.17) - Live",390
2021-05-26 13:37,Talking Heads,Take Me to the River - 2005 Remaster,2490
2021-05-26 13:37,Talking Heads,This Must Be the Place (Naive Melody) - 2005 Remaster,296146
2021-05-26 13:37,Canned Heat,Going Up The Country,804
2021-05-26 13:37,Talking Heads,Psycho Killer - 2005 Remaster,380
2021-05-26 13:37,Tears For Fears,Shout,850
2021-05-26 13:37,Grateful Dead,Shakedown Street - 2013 Remaster,640
2021-05-26 13:37,Roxy Music,Love Is The Drug,230
2021-05-26 13:37,Stone Temple Pilots,Interstate Love Song - 2019 Remaster,580
2021-05-26 13:40,Talking Heads,"Uh-Oh, Love Comes to Town - 2005 Remaster",169466
2021-05-26 13:44,Eric Clapton,I Shot The Sheriff,229473
2021-05-26 13:44,Jaco Pastorius,I Shot the Sheriff,12570
2021-05-26 13:49,The Wailers,I Shot The Sheriff,280466
2021-05-26 13:53,Bunny Wailer,Dream Land,25430
2021-05-26 13:53,Bob Marley & The Wailers,Jamming,211000
2021-05-26 13:57,Bob Marley & The Wailers,Is This Love,230733
2021-05-26 14:04,Bob Marley & The Wailers,"No Woman, No Cry - Live At The Lyceum, London/1975",428360
2021-05-26 14:08,Bob Marley & The Wailers,Could You Be Loved,237133
2021-05-26 14:11,Bob Marley & The Wailers,Three Little Birds,180440
2021-05-26 14:12,Bob Marley & The Wailers,Buffalo Soldier,45733
2021-05-26 14:15,The Wailers,"Get Up, Stand Up",197573
2021-05-26 14:20,Bob Marley & The Wailers,Stir It Up,330760
2021-05-26 14:21,Bob Marley & The Wailers,Easy Skanking,26086
2021-05-26 18:13,Bob Marley & The Wailers,One Love / People Get Ready - Medley,50160
2021-05-26 18:35,The New Mastersounds,Be Yourself,228400
2021-05-26 18:36,Yasuko Agawa,L.A. Night,14060
2021-05-26 18:36,Stone Temple Pilots,Interstate Love Song - 2019 Remaster,6830
2021-05-26 18:37,Roxy Music,Love Is The Drug,71570
2021-05-26 18:39,The Clash,The Magnificent Seven - Remastered,134930
2021-05-26 18:44,Billy Cobham,Red Baron,0
2021-05-26 18:44,The Greyboy Allstars,V-Neck Sweater,290363
2021-05-26 23:05,The Greyboy Allstars,V-Neck Sweater,195325
2021-05-27 02:11,Billy Cobham,Red Baron,1784
2021-05-27 14:08,Doctorfunk,What's My Cut?,5180
2021-05-27 14:08,The Greyboy Allstars,V-Neck Sweater,13140
2021-05-27 14:13,Doctorfunk,Right Here,255093
2021-05-27 14:41,Doctorfunk,What's My Cut?,153586
2021-05-27 14:41,Booker T. Jones,Rent Party,610
2021-05-27 14:41,The Marcus King Band,Dyin',840
2021-05-27 14:41,Gary Clark Jr.,Cold Blooded,3800
2021-05-27 14:41,Willy Crook,Back to Life,510
2021-05-27 14:41,The Brothers Johnson,I'll Be Good To You,3650
2021-05-27 14:41,Willy Crook,Seen Sin,2680
2021-05-27 14:45,Swim Mountain,Yesterday,210625
2021-05-27 14:45,Average White Band,School Boy Crush,0
2021-05-27 18:42,Soulive,Alkime,380970
2021-05-27 18:43,The Meters,Love Slip Upon Ya,790
2021-05-27 23:25,Buffalo Springfield,For What It's Worth,153693
2021-05-27 23:29,The Marcus King Band,Rita Is Gone,265586
2021-05-28 03:19,CHIC,What About Me,220030
2021-05-28 03:22,Charlie Parker,Confirmation,178360
2021-05-28 04:20,Buddy Rich,Birdland,12920
2021-05-29 02:48,Sly & The Family Stone,If You Want Me to Stay,131983
2021-05-29 14:34,The New Mastersounds,Be Yourself,261120
2021-05-29 14:34,Buffalo Springfield,For What It's Worth,13400
2021-05-29 14:35,Caribou,Can't Do Without You,2300
2021-05-29 14:35,Caribou,Never Come Back,2970
2021-05-29 14:35,Caribou,Bees,16660
2021-05-29 14:37,Buffalo Springfield,For What It's Worth,153693
2021-05-29 15:29,Roxy Music,Love Is The Drug,75310
2021-05-29 15:31,Sly & The Family Stone,If You Want Me to Stay,760
2021-05-29 15:31,The Meters,Just Kissed My Baby,580
2021-05-29 15:31,Tears For Fears,"Head Over Heels - Dave Bascombe 7"" N.Mix",650
2021-05-29 15:31,Canned Heat,Going Up The Country,710
2021-05-29 15:31,Talking Heads,Psycho Killer - 2005 Remaster,860
2021-05-29 15:31,Buffalo Springfield,For What It's Worth,870
2021-05-29 15:31,Buffalo Springfield,For What It's Worth,153693
2021-05-29 15:31,Galactic,Church,600
2021-05-29 15:31,Little Feat,Skin It Back,740
2021-05-29 15:31,Stevie Wonder,I Wish,0
2021-05-29 15:31,Grateful Dead,Shakedown Street - 2013 Remaster,3600
2021-05-29 15:31,Charlie Hunter,Fine Corinthian Leather,760
2021-05-29 15:31,Roxy Music,Love Is The Drug,620
2021-05-29 18:26,Kool & The Gang,Hollywood Swinging,83920
2021-05-29 18:44,Creedence Clearwater Revival,I Heard It Through The Grapevine,145520
2021-05-29 18:44,The New Mastersounds,Be Yourself,6390
2021-05-29 18:44,Caribou,Bees,3520
2021-05-29 19:48,The New Mastersounds,Be Yourself,54180
2021-05-29 21:29,The Greyboy Allstars,V-Neck Sweater,13380
2021-05-29 23:11,The New Mastersounds,Be Yourself,114860
2021-05-29 23:15,"Earth, Wind & Fire",September,215093
2021-05-29 23:18,"Earth, Wind & Fire",Sing a Song,203293
2021-05-29 23:22,"Earth, Wind & Fire",Got to Get You Into My Life,243106
2021-05-29 23:26,"Earth, Wind & Fire",Reasons,234116
2021-05-29 23:30,"Earth, Wind & Fire",Love Music,235173
2021-05-29 23:34,"Earth, Wind & Fire",Getaway,225946
2021-05-29 23:39,"Earth, Wind & Fire",That's the Way of the World,343840
2021-05-29 23:43,"Earth, Wind & Fire",Fantasy - Single Version,226213
2021-05-29 23:46,"Earth, Wind & Fire",Shining Star,170293
2021-05-29 23:50,"Earth, Wind & Fire",Can't Hide Love,248266
2021-05-29 23:53,Sly & The Family Stone,If You Want Me to Stay,180493
2021-05-29 23:57,"Earth, Wind & Fire",September,215093
2021-05-29 23:57,Average White Band,Pick up the Pieces,7043
2021-05-30 00:01,Talking Heads,Psycho Killer - 2005 Remaster,261413
2021-05-30 00:04,Buffalo Springfield,For What It's Worth,153693
2021-05-30 00:08,The Cure,Lullaby - Remastered,248186
2021-05-30 00:11,Talking Heads,Burning Down the House,179036
2021-05-30 00:14,Canned Heat,Going Up The Country,172866
2021-05-30 00:18,Tower Of Power,We Came to Play,8210
2021-05-30 00:18,Grateful Dead,Shakedown Street - 2013 Remaster,240693
2021-05-30 00:23,Average White Band,School Boy Crush,299533
2021-05-30 00:28,The Brothers Johnson,Strawberry Letter 23,299066
2021-05-30 00:35,Tears For Fears,Shout,393666
2021-05-30 00:38,Byram Joseph,Macheeto,8340
2021-05-30 00:38,Depeche Mode,Enjoy the Silence,2510
2021-05-30 00:38,Depeche Mode,Precious,210883
2021-05-30 00:39,Hardkandy,Loose Ends,4550
2021-05-30 00:39,Dave Allison,Brooklyn's Groove,10800
2021-05-30 00:41,Joshua Heath,More,149780
2021-05-30 00:41,Bonus Points,Some Things Don't Change,5940
2021-05-30 00:41,Bonus Points,Some Things Don't Change,1120
2021-05-30 00:41,Colossus,Real Fungi,900
2021-05-30 00:46,DJ Cam Quartet,Rebirth of Cool,299693
2021-05-30 00:52,Pete Rock,A Little Soul,341200
2021-05-30 00:54,FloFilz,Dulce,131558
2021-05-30 00:57,Emapea,Jazzy,180737
2021-05-30 01:01,Flamingosis,Believe in Me,245028
2021-05-30 01:07,Oddisee,Beach Dr.,322857
2021-05-30 01:12,Lord Echo,Cosmic Echoes,306493
2021-05-30 01:15,Jinsang,Feelings.,160980
2021-05-30 13:12,Ian Dury,Hit Me With Your Rhythm Stick,126960
2021-05-30 13:23,Roxy Music,Love Is The Drug,1320
2021-05-30 13:27,Ian Dury,Hit Me With Your Rhythm Stick,48730
2021-05-30 14:14,The New Mastersounds,One Note Brown,57180
2021-05-30 14:15,The New Mastersounds,The Vandenburg Suite,51654
2021-05-30 14:16,The New Mastersounds,102%,41120
2021-05-30 14:18,The Dynamics,Move on Up,11742
2021-05-30 14:18,Gary Clark Jr.,Cold Blooded,71456
2021-05-30 14:18,The Marcus King Band,Rita Is Gone,15880
2021-05-30 14:18,The Meters,Here Comes the Meter Man,6672
2021-05-30 14:19,The Greyboy Allstars,Still Waiting,3619
2021-05-30 14:20,The New Mastersounds,Be Yourself,5300
2021-05-30 14:47,Siouxsie and the Banshees,The Passenger,60980
2021-05-30 19:03,Bonus Points,Some Things Don't Change,177560
2021-05-30 19:06,Buffalo Springfield,For What It's Worth,153693
2021-05-30 19:53,The Cure,Lullaby - Remastered,3330
2021-05-30 19:53,Talking Heads,Psycho Killer - 2005 Remaster,1610
2021-05-30 19:53,The Brothers Johnson,Strawberry Letter 23,1440
2021-05-30 19:53,Tears For Fears,Shout,7556
2021-05-30 19:56,Talking Heads,"Uh-Oh, Love Comes to Town - 2005 Remaster",169466
2021-05-30 19:59,Creedence Clearwater Revival,Run Through The Jungle,184746
2021-05-30 20:03,Roxy Music,Love Is The Drug,251333
2021-05-30 20:06,Sly & The Family Stone,If You Want Me to Stay,180493
